t,deltaV,std
-2.0,1.133288351295181,0.015383810683273363
-1.88,1.1331103365002284,0.01536104310935072
-1.7599999999999998,1.1416547290655614,0.01775633777945883
-1.6399999999999997,1.1367039340882996,0.013281383681702652
-1.5199999999999996,1.1396770700386976,0.012294130735653259
-1.4000000000000004,1.1363365892704334,0.012640767233054132
-1.2800000000000002,1.1344438903900682,0.013525777723589216
-1.1600000000000001,1.135273441083889,0.014119388544220353
-1.04,1.1417381616259785,0.016184854902313136
-0.9199999999999999,1.1393499008081327,0.01281221785066642
-0.7999999999999998,1.1333941472003992,0.014570584323682852
-0.6799999999999997,1.1387766917484652,0.016530960302435827
-0.5600000000000005,1.139432770647428,0.018824310468361572
-0.4399999999999995,1.1365113769842417,0.012496482919427536
-0.3200000000000003,1.1350908140416012,0.012325950429130959
-0.20000000000000018,1.1423402880859292,0.017271999239894267
-0.08000000000000007,1.1449208362330454,0.02044097661283755
0.040000000000000036,1.217647298559408,0.026620332445468995
0.16000000000000014,1.332777414647555,0.02555302662801594
0.27999999999999936,1.427931275243483,0.027466954604716785
0.40000000000000036,1.5119217094918755,0.03003830600249239
0.5199999999999996,1.5899310190994083,0.018003271183939084
0.6399999999999997,1.656100231202722,0.020428273008897088
0.7599999999999998,1.7121165383520354,0.01726780390133292
0.8799999999999999,1.748516930182007,0.017636274914731964
1.0,1.728973696719907,0.027132118675344704
1.12,1.713407500914197,0.01632962905414702
1.2400000000000002,1.682481470633616,0.0153738250651251
1.3599999999999994,1.6762065529360035,0.02042006391306225
1.4800000000000004,1.6522782232113669,0.020237988618005763
1.5999999999999996,1.6337242195772161,0.0166062547067815
1.7199999999999998,1.615190065880178,0.019173711356733576
1.8399999999999999,1.5902208660122756,0.020719227183523203
1.96,1.5668641446468408,0.015541737394773738
2.08,1.5442225147678497,0.016195546723445205
2.1999999999999993,1.5363637289807681,0.01581809650667543
2.3200000000000003,1.526953337811207,0.014422368750875469
2.4399999999999995,1.5211944323022473,0.017939272618608552
2.5599999999999987,1.5144883334170718,0.011928945910607811
2.6799999999999997,1.5181174187217457,0.012869842086003575
2.8000000000000007,1.5142660789398665,0.014039736425021774
2.92,1.5176788846403957,0.011778991636480805
3.039999999999999,1.5109810943248594,0.014723704489551128
3.16,1.440603464200815,0.02775171549681414
3.2799999999999994,1.3398182067606121,0.043325404235025074
3.3999999999999986,1.2153743742652428,0.07246600132733581
3.5199999999999996,1.0202185507779447,0.06889503749115845
3.6400000000000006,0.8309061703501521,0.07757121264937102
3.76,0.7270974325350209,0.04532060044144259
3.879999999999999,0.7225311445854821,0.019502789154122815
4.0,0.8033547764099074,0.021940115682835177
4.120000000000001,0.8752383538034723,0.02193567027740706
4.24,0.9488139365830509,0.017332181625148248
4.359999999999999,1.00498361579545,0.015933575908954018
4.48,1.053602031472862,0.012750413149420272
4.6,1.100076608997086,0.008193647932815304
4.719999999999999,1.1276552205250914,0.008227353773250099
4.84,1.1362180238415955,0.011899951016085469
4.960000000000001,1.1335491413690872,0.011614776670509775
5.08,1.1415346551783967,0.017865942049271586
5.199999999999999,1.1376817149456568,0.014838519763049967
5.32,1.1431205544725114,0.016114653359268673
5.4399999999999995,1.1400519179166508,0.012681412536286898
5.559999999999999,1.1392303904030958,0.014866593930899338
5.68,1.1453784387145112,0.012964046350678193
5.800000000000001,1.1379942042422682,0.01716750702436429
5.92,1.1363630182561189,0.015183500693727831
6.039999999999999,1.1368595456845758,0.01771210569241746
6.16,1.1370542715770178,0.014583287727263198
6.279999999999999,1.1396240841190914,0.014210654398861187
6.4,1.1376155765765665,0.015976964536854196
6.52,1.1401147178328814,0.018198016132130394
6.640000000000001,1.1338484879224353,0.015324895057061574
6.76,1.1386183403244472,0.018655446185035677
6.879999999999999,1.1298482716296026,0.012048026995759246
7.0,1.1436416222426036,0.013673762655845302
7.119999999999999,1.1348326857337343,0.011987439651632615
7.24,1.1364464937250096,0.013666874567744222
7.359999999999999,1.1360016362747891,0.016986144096076117
7.48,1.1385001838290254,0.016582370749617912
7.6,1.1362266494646664,0.012803736317172883
7.719999999999999,1.1396275120518777,0.015915731693827363
7.84,1.1415649865621773,0.013498703941822357
7.959999999999999,1.13763194502798,0.01661067696822205
8.08,1.1351544198475998,0.01474609290823899
8.2,1.1386853187462844,0.01504252149035654
8.32,1.1383720480531956,0.011882064770456788
8.44,1.1397898177643662,0.01831291992752903
8.559999999999999,1.1337290501894848,0.01220973887683834
8.68,1.1387215934094366,0.016224612634745377
8.799999999999999,1.1383172545156848,0.015373332423839712
8.92,1.1392532688919152,0.012933611063491219
9.04,1.1333669658544723,0.013858729638537617
9.16,1.1429242583088222,0.015619466009758743
9.28,1.1353631356757359,0.014412940240883574
9.4,1.1387414179820676,0.012489040379461806
9.52,1.1371049159702873,0.019028718935079392
9.639999999999999,1.1405112980521397,0.012910122578148145
9.76,1.1364771113472203,0.011643232347217602
9.879999999999999,1.1425991021237212,0.017142561442330135
