t,deltaV,std
-2.0,1.1373550231029113,0.0170366261742122
-1.88,1.1418796717876518,0.014061144379199194
-1.7599999999999998,1.1374251432277567,0.01056656148304704
-1.6399999999999997,1.1371178238365065,0.013831968676366154
-1.5199999999999996,1.1404565526667756,0.014403586868603406
-1.4000000000000004,1.1395213949961713,0.012316326122149638
-1.2800000000000002,1.135980495960091,0.013900370615479767
-1.1600000000000001,1.1324475408326515,0.013539035502306252
-1.04,1.1373666430580258,0.014403358336931259
-0.9199999999999999,1.1394839518203974,0.015426238413789381
-0.7999999999999998,1.138955250637408,0.020210376181322442
-0.6799999999999997,1.13296726895616,0.012380145676263575
-0.5600000000000005,1.1383024747650263,0.014077206610972077
-0.4399999999999995,1.1398693388008565,0.01636156694562612
-0.3200000000000003,1.1364850440664767,0.013888200041369241
-0.20000000000000018,1.1404050309316633,0.015031676737994529
-0.08000000000000007,1.1420415655368792,0.019971602245987517
0.040000000000000036,1.2284464754956623,0.0310057061784397
0.16000000000000014,1.3242466759405698,0.028883080151332723
0.27999999999999936,1.435172409577758,0.026226781139583637
0.40000000000000036,1.5094269607097044,0.023444064343855736
0.5199999999999996,1.5907523196360172,0.02032911764509688
0.6399999999999997,1.6575075448105423,0.018554714408640538
0.7599999999999998,1.715652532952583,0.015664648028349198
0.8799999999999999,1.7456657220080196,0.01603185054479801
1.0,1.7235593001417202,0.02781172399839432
1.12,1.700100550724173,0.016746940957093302
1.2400000000000002,1.684196452327138,0.019229859039995523
1.3599999999999994,1.6700039727611633,0.017963220510075165
1.4800000000000004,1.650971551949957,0.02143220875119331
1.5999999999999996,1.6311094738774004,0.01783515239693955
1.7199999999999998,1.6020626767530797,0.01759389936978031
1.8399999999999999,1.5799390584463497,0.015879086859877198
1.96,1.5636444011502042,0.021026095585717625
2.08,1.522421649674559,0.029288169630395593
2.1999999999999993,1.4356360361092981,0.0496209400762175
2.3200000000000003,1.3019913585585838,0.05218335432400663
2.4399999999999995,1.1170246896934366,0.07115433037579197
2.5599999999999987,0.9335405197085821,0.08301711856767988
2.6799999999999997,0.7470324841951069,0.05621305042163395
2.8000000000000007,0.6950253654450916,0.01787967371207393
2.92,0.7456761273568387,0.022766894715982162
3.039999999999999,0.8337803229663824,0.022247315888888536
3.16,0.907128519923463,0.019898773845117075
3.2799999999999994,0.9763706892101035,0.014651471629080473
3.3999999999999986,1.031848851859806,0.014087010682109923
3.5199999999999996,1.078967427822357,0.011187116165718741
3.6400000000000006,1.1125620694290155,0.009860596103989216
3.76,1.1272111746969724,0.010963065879071011
3.879999999999999,1.1337615158301484,0.010970515113700686
4.0,1.141537849405095,0.01248219789253502
4.120000000000001,1.1359334068904898,0.01655030510098139
4.24,1.1392263842032648,0.01613857450299723
4.359999999999999,1.1376034553045364,0.017192864703666516
4.48,1.1362203335167798,0.010162970264864377
4.6,1.140661083461749,0.01596044192889863
4.719999999999999,1.1402868867021454,0.018177184115488347
4.84,1.1342166754430658,0.016301462284477344
4.960000000000001,1.139884231953694,0.011881336277159656
5.08,1.135341903277555,0.012832345482720036
5.199999999999999,1.1383746526969845,0.013215776734137248
5.32,1.1370390263960353,0.018793722268523046
5.4399999999999995,1.1356984245309472,0.013409816977478105
5.559999999999999,1.1401465161199282,0.015299410064518472
5.68,1.135810808299489,0.014003725295926955
5.800000000000001,1.1356236999240066,0.010790881142657081
5.92,1.1370987428891846,0.017351571225019173
6.039999999999999,1.1394483263687665,0.017241730718503077
6.16,1.1395460306861716,0.015881893399248666
6.279999999999999,1.136019981631515,0.013822591053662332
6.4,1.1305117628460184,0.010725392826136269
6.52,1.1317583058286602,0.010701683102862757
6.640000000000001,1.1345272000864437,0.015482457559022476
6.76,1.136316703434079,0.018816189381288165
6.879999999999999,1.1358272723625829,0.01633727417790605
7.0,1.1435685496776935,0.015063906669655876
7.119999999999999,1.133102869630851,0.011899058643253416
7.24,1.135669226505113,0.014647995948090858
7.359999999999999,1.1372039159163714,0.011944964771856664
7.48,1.1337081861603295,0.017601199825475106
7.6,1.1344529622193655,0.014346678887501227
7.719999999999999,1.1374593178288903,0.013895660345277613
7.84,1.1399867603814733,0.012641138103013953
7.959999999999999,1.1390428760398303,0.01511204965856725
8.08,1.1396999512399615,0.01172461787297283
8.2,1.1380242204602051,0.012892730502878586
8.32,1.138500258373835,0.015245278062859491
8.44,1.1335361977366547,0.015757197597550482
8.559999999999999,1.1365574420757056,0.014441214939326133
8.68,1.13544766069178,0.01679332435268652
8.799999999999999,1.1380222219473317,0.014135252179182758
8.92,1.1406663698054211,0.015365774779173834
9.04,1.1432384167231995,0.015696862213877245
9.16,1.1400000904653131,0.021024903370450418
9.28,1.1395353997262228,0.014216328974334858
9.4,1.1374641151909515,0.013989795521769505
9.52,1.1334301540873666,0.013058625718259675
9.639999999999999,1.1368700900234718,0.01644199607007626
9.76,1.1392937208998282,0.012652725776586417
9.879999999999999,1.138870817348485,0.01241040939030915
