t,deltaV,std
-2.0,1.1390557607320098,0.018185622936421945
-1.88,1.1421744591417662,0.01862810575680947
-1.7599999999999998,1.1315514371753033,0.011459742129980141
-1.6399999999999997,1.1414225449044948,0.013981272492162022
-1.5199999999999996,1.1369834310299416,0.013198412077925348
-1.4000000000000004,1.1347251616063252,0.012620274589601901
-1.2800000000000002,1.1368280089991671,0.0149246032077263
-1.1600000000000001,1.1364582290620717,0.012156369624433849
-1.04,1.1376124943949408,0.01577793432131548
-0.9199999999999999,1.1401288856687553,0.011344887285725245
-0.7999999999999998,1.1377142368343622,0.013040130464446364
-0.6799999999999997,1.137843371992992,0.014306183529629786
-0.5600000000000005,1.140309844164225,0.014862746057852138
-0.4399999999999995,1.137147788146978,0.013506405069178733
-0.3200000000000003,1.130442806037548,0.010181987379098307
-0.20000000000000018,1.1430242424605026,0.016123804363542885
-0.08000000000000007,1.1433408895576505,0.018904558679385057
0.040000000000000036,1.2348861188658888,0.028028705828334506
0.16000000000000014,1.33644786787532,0.03159129931348455
0.27999999999999936,1.4379361893411298,0.02580648216880042
0.40000000000000036,1.5097684021832103,0.024752214186316464
0.5199999999999996,1.5837233167281999,0.02015020387344488
0.6399999999999997,1.6516850680005275,0.015809279440010985
0.7599999999999998,1.715401757424956,0.014377718231628816
0.8799999999999999,1.744116675509704,0.019480194759478858
1.0,1.7253982542244444,0.027127563581229912
1.12,1.7003174589136305,0.021068595262157597
1.2400000000000002,1.6848130036061366,0.0213841323733104
1.3599999999999994,1.6766700303009223,0.02410230340039308
1.4800000000000004,1.6514060818960106,0.016018269464200388
1.5999999999999996,1.6310829484703924,0.02069524387945888
1.7199999999999998,1.6106816854502901,0.020759232991423883
1.8399999999999999,1.5569657376058363,0.0320902951906898
1.96,1.4343174232517524,0.0486933071228781
2.08,1.2744591894971657,0.0727241509710603
2.1999999999999993,1.0831393752140754,0.08664674102777532
2.3200000000000003,0.8720411461787593,0.0778241454162238
2.4399999999999995,0.7452912543454344,0.06250547415521181
2.5599999999999987,0.7197403217889197,0.024593301202754485
2.6799999999999997,0.7773691389520695,0.02428762919290676
2.8000000000000007,0.8559284310259395,0.02235402944142109
2.92,0.9327066045719573,0.021501353674897045
3.039999999999999,0.9943403197189887,0.018579893758044905
3.16,1.0495284256111586,0.012890183316140596
3.2799999999999994,1.0883903028587727,0.00972241426883402
3.3999999999999986,1.1168292188844462,0.006985389510373214
3.5199999999999996,1.1310712043774966,0.010763772839468505
3.6400000000000006,1.1382328675403286,0.01501661003461962
3.76,1.1390858989297192,0.014637839067584063
3.879999999999999,1.1346618924352727,0.011746502375918828
4.0,1.1382115099404906,0.014438990935531427
4.120000000000001,1.1358416285125026,0.01177142894948332
4.24,1.1454413964347703,0.016024957144377527
4.359999999999999,1.1381232090445803,0.015315757095572672
4.48,1.133398591339572,0.011440867630367387
4.6,1.1420453907161032,0.017403030897705767
4.719999999999999,1.1368264944299922,0.02061641702990801
4.84,1.1372263794022621,0.012449417681494834
4.960000000000001,1.1407892048233839,0.018870406821183364
5.08,1.1375131338984534,0.014963893063805954
5.199999999999999,1.1355528902599936,0.013593976318832543
5.32,1.1328566033676706,0.01697795110638568
5.4399999999999995,1.1383048702811775,0.015557368112509956
5.559999999999999,1.1409721569203597,0.015215794124667488
5.68,1.1381911746244826,0.015584011770328613
5.800000000000001,1.1381748076017424,0.016974914711953525
5.92,1.1368995721658075,0.015853712845318606
6.039999999999999,1.1372920432023417,0.016549858254104932
6.16,1.1361313580864463,0.01603915073020864
6.279999999999999,1.1392669320946542,0.014462200776639516
6.4,1.1397859933547325,0.014445092658814272
6.52,1.140731859124542,0.014006460320342804
6.640000000000001,1.1418154855896891,0.011747157313534911
6.76,1.1332093591472947,0.01382198274431943
6.879999999999999,1.1352237375524674,0.016090933297353897
7.0,1.1422834421948553,0.01438001984475705
7.119999999999999,1.129998783881031,0.012530662470430595
7.24,1.1374490598101556,0.015437906085101651
7.359999999999999,1.1393630612001804,0.016392385230947017
7.48,1.136024085686188,0.013287965836739826
7.6,1.139650555279857,0.017827652854839168
7.719999999999999,1.1386654452238707,0.016848476064738525
7.84,1.1418981664906884,0.01645648954140047
7.959999999999999,1.1363600985882296,0.01425411984251342
8.08,1.1418803034115919,0.01623205587090802
8.2,1.1408151665290502,0.014087341842235167
8.32,1.1419195453698507,0.012964023298754328
8.44,1.1357880401796394,0.012766146379913529
8.559999999999999,1.1361631243194865,0.01651504580237873
8.68,1.1418738075666262,0.019409579239353544
8.799999999999999,1.1405871929016844,0.015708251261144276
8.92,1.1388518156223668,0.013396411746152298
9.04,1.1413199121373514,0.014486323188912223
9.16,1.1387632503208187,0.00985268393427369
9.28,1.1363766894850242,0.012228728207537455
9.4,1.1359033385350903,0.02005614454303659
9.52,1.1389385229106568,0.01495882526322621
9.639999999999999,1.1347288626845666,0.014338637532979514
9.76,1.1397147779607253,0.016596058851336016
9.879999999999999,1.141682426476566,0.015906127435697078
