t,deltaV,std
-2.0,1.1383695085899614,0.015243939253492786
-1.88,1.1341166122019983,0.015123320323936798
-1.7599999999999998,1.13095691851067,0.011079793027977538
-1.6399999999999997,1.13331470872519,0.014489804799496374
-1.5199999999999996,1.1340642439891297,0.014244671893496574
-1.4000000000000004,1.1390877598243518,0.014851425215446275
-1.2800000000000002,1.1304959813464488,0.016049217319594505
-1.1600000000000001,1.1417326133051533,0.015875513667940194
-1.04,1.139034275216808,0.015356206685647276
-0.9199999999999999,1.1367760397891113,0.014652449583902024
-0.7999999999999998,1.1342108569018878,0.012316879271571874
-0.6799999999999997,1.1329342518676326,0.013101121342053077
-0.5600000000000005,1.132164770237615,0.014319496268246652
-0.4399999999999995,1.1392603353589281,0.013888607129522664
-0.3200000000000003,1.1373018307228322,0.015407008605340939
-0.20000000000000018,1.1385916032731052,0.017397991042233562
-0.08000000000000007,1.1485124040047487,0.01867498596444606
0.040000000000000036,1.2197701019739677,0.034812926782198855
0.16000000000000014,1.3433398206563922,0.03186216103295325
0.27999999999999936,1.4291175492097294,0.026656556403164243
0.40000000000000036,1.5166830775220295,0.022757518958823678
0.5199999999999996,1.5992331319703719,0.02022550152397243
0.6399999999999997,1.6598068053352248,0.017745170125188735
0.7599999999999998,1.7133552539352204,0.01488281993641815
0.8799999999999999,1.7453308437486361,0.023596122550480776
1.0,1.7336715843344217,0.023118384871770897
1.12,1.7102321358030743,0.022039777311021157
1.2400000000000002,1.6869603538080844,0.024171857739431063
1.3599999999999994,1.6692694034665094,0.01994827229643948
1.4800000000000004,1.6523118559327097,0.01906328895138289
1.5999999999999996,1.6312936634187059,0.016642645842065366
1.7199999999999998,1.6116004202878627,0.017659144715101615
1.8399999999999999,1.5870942305499582,0.02128663249184513
1.96,1.5685105047419823,0.01589737749905564
2.08,1.5455351796189138,0.01400661776715355
2.1999999999999993,1.5323764832846254,0.01662178381498487
2.3200000000000003,1.5241660605763168,0.015174845224965613
2.4399999999999995,1.5184177911283847,0.012936159062031478
2.5599999999999987,1.5189804930041717,0.013349773865597674
2.6799999999999997,1.5131867010519546,0.012807026046145767
2.8000000000000007,1.5167252392901545,0.014055575250781611
2.92,1.513907519878475,0.011293762998810328
3.039999999999999,1.5182568123227158,0.016176733698562304
3.16,1.5126241252290589,0.013655005774417956
3.2799999999999994,1.5122671632567506,0.010760917245487901
3.3999999999999986,1.5133216148597917,0.0123475156645592
3.5199999999999996,1.517553726591534,0.014264240934044367
3.6400000000000006,1.5198185814637704,0.01365057657239604
3.76,1.5120663781031924,0.014068215396595807
3.879999999999999,1.5149564126198938,0.011930260009153293
4.0,1.5086115852696684,0.014098205230987884
4.120000000000001,1.470907068780777,0.02924430051689178
4.24,1.3773352096022577,0.03736323118445032
4.359999999999999,1.273038310508604,0.05505346932321516
4.48,1.0705541898653783,0.0631643443716143
4.6,0.883973740885067,0.06584199275191743
4.719999999999999,0.7512341702595231,0.05838330273164776
4.84,0.7026124476372625,0.02045565776815517
4.960000000000001,0.7600344332255758,0.014468542830565496
5.08,0.8479641059932933,0.021379692694053855
5.199999999999999,0.9255804793213197,0.017928210103287753
5.32,0.9905355936449316,0.015989000198210986
5.4399999999999995,1.044535382319121,0.016054044709506412
5.559999999999999,1.0830321673821712,0.011226665462021064
5.68,1.1200900397153324,0.00895063556993581
5.800000000000001,1.1353704368901456,0.00962154405693247
5.92,1.136645507356938,0.015145656734414774
6.039999999999999,1.1397310128711504,0.014329021814756758
6.16,1.138599032565861,0.012326913974943695
6.279999999999999,1.1375784275944838,0.012225969016569622
6.4,1.1408655609185783,0.011281864662066078
6.52,1.1441759937299945,0.015686149660900647
6.640000000000001,1.1447354543647263,0.012301734137117394
6.76,1.1361249240477709,0.01700097698457942
6.879999999999999,1.1401519526169703,0.016706185323562297
7.0,1.138851447369263,0.015295697623143503
7.119999999999999,1.135657531665998,0.014219814019695673
7.24,1.1412179494988175,0.014172628889268178
7.359999999999999,1.1436844532926118,0.01446646023579285
7.48,1.141390156444284,0.015314068650201308
7.6,1.1401307086804484,0.017834615762703804
7.719999999999999,1.1395430074774933,0.015242229232512132
7.84,1.1343660882870457,0.014918776083380337
7.959999999999999,1.1369387980890013,0.01369210527095686
8.08,1.1431359742554705,0.013771811960327663
8.2,1.1366808236368844,0.01611778583362906
8.32,1.1402472238963355,0.014373528807617407
8.44,1.140201730778929,0.0166151787007282
8.559999999999999,1.1354006741491913,0.01487055581364373
8.68,1.1402208358495882,0.015070331757719902
8.799999999999999,1.131705299501741,0.011711118363509703
8.92,1.1353527926131621,0.014687712974952838
9.04,1.1381264546400673,0.01250939690644662
9.16,1.1371797838534954,0.015178397284907424
9.28,1.1380894055400357,0.011707952653682107
9.4,1.1374512684944322,0.013445871857349925
9.52,1.1318802980103828,0.013327759379315655
9.639999999999999,1.1394601402008846,0.015422686176354778
9.76,1.137083571532532,0.01526646047247722
9.879999999999999,1.1361305513566002,0.011787633067322398
