t,deltaV,std
-2.0,1.1385434234136544,0.015331957470408037
-1.88,1.1360017905663837,0.016261793092277897
-1.7599999999999998,1.1335398460297912,0.01003457755402447
-1.6399999999999997,1.1357472003877183,0.014864455531011676
-1.5199999999999996,1.1443384069775342,0.015978540011246125
-1.4000000000000004,1.1355887067646462,0.017071121611310486
-1.2800000000000002,1.1411722291342377,0.016623985631256926
-1.1600000000000001,1.1363667922993952,0.017688679955198686
-1.04,1.1394166778846857,0.016090973405816358
-0.9199999999999999,1.1367842073560195,0.013147125185567921
-0.7999999999999998,1.138135369508256,0.01024442197913673
-0.6799999999999997,1.135025962553083,0.015006156978845034
-0.5600000000000005,1.1378296998615636,0.015998059170647862
-0.4399999999999995,1.140740853006089,0.013002590663245694
-0.3200000000000003,1.1367759477810833,0.015302050093472165
-0.20000000000000018,1.1351827643871144,0.0123681068162819
-0.08000000000000007,1.1483605943826634,0.018440847389769803
0.040000000000000036,1.2061801697141175,0.017498111075288588
0.16000000000000014,1.1673094458132904,0.02425550244296125
0.27999999999999936,1.1404815584946206,0.012745801135431984
0.40000000000000036,1.1286553827672963,0.01740488695784622
0.5199999999999996,1.1298391874543445,0.016077593187320802
0.6399999999999997,1.1357132066062723,0.012967313539528449
0.7599999999999998,1.1244706607258557,0.028332916507362946
0.8799999999999999,1.1125402255368253,0.019138428949832784
1.0,1.1210202188472844,0.014137006659755844
1.12,1.1333808827903487,0.01258264112198374
1.2400000000000002,1.1363976035422043,0.011226431699200871
1.3599999999999994,1.1381540675931117,0.013844899409313141
1.4800000000000004,1.1390871677414427,0.013676687975705018
1.5999999999999996,1.1385859210963505,0.018608220279734217
1.7199999999999998,1.136490550297319,0.013762563332367543
1.8399999999999999,1.1395369789649017,0.015421779523420628
1.96,1.1341712495431524,0.012821426326577724
2.08,1.1391994997555899,0.01564201519554722
2.1999999999999993,1.1389984073017774,0.018325061407621423
2.3200000000000003,1.138124130671862,0.01707842510196901
2.4399999999999995,1.1346530074222436,0.013998365920218404
2.5599999999999987,1.13504690574966,0.015526026133078328
2.6799999999999997,1.1419010430367014,0.021791464345853093
2.8000000000000007,1.1389498951619257,0.015154032286646798
2.92,1.1415846033612762,0.016082176638941594
3.039999999999999,1.1378063495705224,0.014356275108058906
3.16,1.1320984795775162,0.01610901614569713
3.2799999999999994,1.1375609272552558,0.013570588134504364
3.3999999999999986,1.1376228628239322,0.014947927637566855
3.5199999999999996,1.1411245065799986,0.01330230478573022
3.6400000000000006,1.1355774450853708,0.012292314080862501
3.76,1.1366711292241023,0.0165520822239196
3.879999999999999,1.1372732155815088,0.01634338063434964
4.0,1.1362134333770315,0.021629406895271316
4.120000000000001,1.1446591922664047,0.01637762883014216
4.24,1.1406816567065143,0.018111849662444182
4.359999999999999,1.137792440965004,0.013782963875861429
4.48,1.1336472205200483,0.013117248987895753
4.6,1.13181088243644,0.016219401013358954
4.719999999999999,1.1399299717265345,0.01532531408813061
4.84,1.1342161402566915,0.0169683675403875
4.960000000000001,1.134763998786165,0.015521204177707526
5.08,1.1402459519023602,0.016232033958177607
5.199999999999999,1.135722685242449,0.017307588572454874
5.32,1.1356769454271547,0.018525543695401655
5.4399999999999995,1.1380215412001309,0.014081280898324588
5.559999999999999,1.1370914036761761,0.01449605689597908
5.68,1.1372434701005278,0.013457151532964288
5.800000000000001,1.1399364236580432,0.01801523298125598
5.92,1.1410084548557353,0.014597532233113551
6.039999999999999,1.1353431449172071,0.015042796581375143
6.16,1.1360123197959355,0.01345824234141678
6.279999999999999,1.1367785196348297,0.012943476773874515
6.4,1.1391531343052848,0.01574374254764482
6.52,1.136702260263567,0.014490205290799734
6.640000000000001,1.1367147450284376,0.015005822303385387
6.76,1.136139795360843,0.01623522109237646
6.879999999999999,1.135044110969554,0.012332127250407915
7.0,1.138286293694132,0.015497960835334824
7.119999999999999,1.134305217270282,0.01378849675713554
7.24,1.1373949327680777,0.01621197606490412
7.359999999999999,1.1346466059688851,0.014759418494846317
7.48,1.137309276518143,0.015513351625895669
7.6,1.139363401653181,0.014315433688444743
7.719999999999999,1.1383652106292907,0.013359953002141172
7.84,1.139546046606322,0.016173477127814806
7.959999999999999,1.1355028112748364,0.01621128870216025
8.08,1.1394352135728094,0.013319723082617524
8.2,1.137819299250422,0.014107358920661565
8.32,1.1407890808001084,0.011399010870719543
8.44,1.1347267755010833,0.01544711733606756
8.559999999999999,1.1382195617380815,0.014035126274039644
8.68,1.1355248793854376,0.016362165714910407
8.799999999999999,1.1394574492035667,0.01411355184860276
8.92,1.1430765142498842,0.013780943924756298
9.04,1.139619562537126,0.016564098731764548
9.16,1.1422240027608703,0.015957184777681526
9.28,1.1349381394890639,0.013283034535761441
9.4,1.137808192121855,0.01735611921372623
9.52,1.1393330300527853,0.01753555419651071
9.639999999999999,1.1404232788643718,0.014364325298593935
9.76,1.13437881045999,0.011984851617801898
9.879999999999999,1.1372117692616894,0.013584818871335938
