t,deltaV,std
-2.0,1.1405437106656948,0.013811027360591234
-1.88,1.1308631290996893,0.009453226236339995
-1.7599999999999998,1.1418133259383374,0.012785831841316226
-1.6399999999999997,1.1358646012727402,0.01042743279443851
-1.5199999999999996,1.140964996728164,0.014557966597161576
-1.4000000000000004,1.1365243252227677,0.012618268618529235
-1.2800000000000002,1.135616597323302,0.011252774519517046
-1.1600000000000001,1.1399545034409455,0.01713132294344187
-1.04,1.1402775511797423,0.012550964013084233
-0.9199999999999999,1.1348837595478898,0.01269964818754026
-0.7999999999999998,1.1363107551089102,0.016560822292541997
-0.6799999999999997,1.1395203486711163,0.01128309828559308
-0.5600000000000005,1.1392839851981196,0.01270104317833997
-0.4399999999999995,1.1336031377851616,0.014117815216854474
-0.3200000000000003,1.1367529374600607,0.016025566457850846
-0.20000000000000018,1.1379036218836147,0.015484156389478152
-0.08000000000000007,1.141833405015325,0.017262017198864558
0.040000000000000036,1.2182779506327546,0.031493353539840785
0.16000000000000014,1.3406289896117036,0.028786265328953033
0.27999999999999936,1.4360506674508497,0.0236161398695985
0.40000000000000036,1.5146266364135565,0.02680756162713041
0.5199999999999996,1.59224266885853,0.018879770021495625
0.6399999999999997,1.6560247719838197,0.017013729880090547
0.7599999999999998,1.714452053694298,0.015525707013217337
0.8799999999999999,1.7477770088841944,0.015049853782200999
1.0,1.6549052052179443,0.07732153467007909
1.12,1.403044075747294,0.08241528428396815
1.2400000000000002,1.1622480426066963,0.0733716713366518
1.3599999999999994,0.9430927581965958,0.07575398628768029
1.4800000000000004,0.814668857147443,0.05280239516727182
1.5999999999999996,0.7697694249176502,0.026213483851897194
1.7199999999999998,0.843792629350861,0.018047249359248313
1.8399999999999999,0.9051177611924038,0.01874056879727906
1.96,0.9617684508053653,0.016960274438016346
2.08,1.0286275334511208,0.014821467590278425
2.1999999999999993,1.0745410627789431,0.01044054377782514
2.3200000000000003,1.1108032763686788,0.005839159707618281
2.4399999999999995,1.1309771852897683,0.010993949003898044
2.5599999999999987,1.1334010290383123,0.011921972302025791
2.6799999999999997,1.134432846462152,0.01355645807034136
2.8000000000000007,1.141786107880713,0.015332002787231621
2.92,1.1352882043231542,0.016707943284624147
3.039999999999999,1.1404231564722929,0.014579596181812676
3.16,1.1394061027044122,0.015424412845573584
3.2799999999999994,1.1445272089030516,0.014090948394818342
3.3999999999999986,1.1423849489280484,0.015035692608410256
3.5199999999999996,1.1402408269904039,0.016428929909237916
3.6400000000000006,1.1364952765471947,0.013327397911368033
3.76,1.1378622212168241,0.014930990238303894
3.879999999999999,1.1387721349037485,0.013723066348374042
4.0,1.1417637728794634,0.015681721660024475
4.120000000000001,1.1393563076109514,0.015779620887986606
4.24,1.140390250480869,0.014432661492091462
4.359999999999999,1.1369711003294332,0.01637250729653931
4.48,1.1415481120392659,0.013095425246265007
4.6,1.1335012074753745,0.015120084093077068
4.719999999999999,1.1355344824958673,0.014910214717902208
4.84,1.1413467310466436,0.013793869933586885
4.960000000000001,1.1393949828987475,0.015471803554344205
5.08,1.1361631259587206,0.015607821201846919
5.199999999999999,1.1401297670134736,0.015978928491391327
5.32,1.143451919453287,0.013868917333279135
5.4399999999999995,1.1376616306880967,0.012904491472714788
5.559999999999999,1.1330370838176897,0.013267859202890206
5.68,1.1369140474635286,0.015556371219372634
5.800000000000001,1.1358774254443682,0.014658219932630553
5.92,1.1400081446537882,0.014682306188249457
6.039999999999999,1.1442789577185888,0.013091430401446644
6.16,1.1374951867023626,0.014452658216216809
6.279999999999999,1.137567190227077,0.014825707480956513
6.4,1.1347173046712382,0.01619735602161888
6.52,1.1387739866967947,0.012971567733608738
6.640000000000001,1.1349425742734955,0.01300795974888456
6.76,1.1357947250650302,0.012350038865360177
6.879999999999999,1.136623321486169,0.013983670192442706
7.0,1.1442544166171122,0.014951515241957376
7.119999999999999,1.1329293056499885,0.01489783323194297
7.24,1.1365243279278399,0.011080997823513258
7.359999999999999,1.1365582725125247,0.014615285149342731
7.48,1.1364013179133854,0.016774193005998566
7.6,1.136962251830439,0.015028677060756626
7.719999999999999,1.1372914650808004,0.012512685080882118
7.84,1.1417254776252381,0.011897389611626553
7.959999999999999,1.1378658595575883,0.012474687770600826
8.08,1.1350574461387029,0.015500489577109222
8.2,1.134057557996436,0.012198831178849094
8.32,1.135158536804023,0.013658706448934237
8.44,1.1378707300205149,0.020844071253049358
8.559999999999999,1.1430044606339056,0.01374878205034869
8.68,1.1376597391975751,0.012800586394146898
8.799999999999999,1.140586355085023,0.015535402566088345
8.92,1.143995858033915,0.01465720353381
9.04,1.134997264029088,0.01781699490469722
9.16,1.1370423050336682,0.014120232257680507
9.28,1.1369066625517388,0.018830120783297283
9.4,1.1392801978756435,0.012421458340095781
9.52,1.138959889252708,0.014515400941485141
9.639999999999999,1.1335892556362799,0.011409323360876317
9.76,1.1342114549393816,0.015748860049353733
9.879999999999999,1.1386918232684764,0.016250037456403098
